-1.1806358,5.1677498,3.4999998
-1.1995951,4.9697030,3.4999999
-1.2114203,4.7705900,3.5000000
-1.2158291,4.5710230,3.5000000
-1.2126737,4.3718750,3.5000000
-1.2018680,4.1726971,3.5000000
-1.1833707,3.9741291,3.5000000
-1.1571776,3.7765132,3.5000000
-1.1232734,3.5799837,3.4999999
-1.0817018,3.3849960,3.4999999
-1.0324694,3.1917316,3.4999999
-0.9756706,3.0006735,3.5000000
-0.9112922,2.8119050,3.5000000
-0.8394317,2.6258534,3.5000000
-0.7602888,2.4430961,3.5000000
-0.6736508,2.2632686,3.5000000
-0.5798982,2.0872776,3.5000000
-0.4792474,1.9155341,3.5000000
-0.3713137,1.7475208,3.5000000
-0.2567134,1.5844319,3.5000000
-0.1355995,1.4264641,3.5000000
-0.0076437,1.2731124,3.5000000
0.1263133,1.1253807,3.5000000
0.2659053,0.9836172,3.5000000
0.4118480,0.8471681,3.5000000
0.5631427,0.7170500,3.5000000
0.7193171,0.5936339,3.5000000
0.8807304,0.4766373,3.5000000
1.0472828,0.3661876,3.4999999
1.2178959,0.2629646,3.4999999
1.3921768,0.1670549,3.4999999
1.5704019,0.0781377,3.4999999
1.7526523,-0.0040125,3.4999998
1.9375765,-0.0791388,3.4999998
2.1246741,-0.1475995,3.4999997
2.3135535,-0.2098259,3.4999996
2.5042212,-0.2664491,3.4999995
2.6965751,-0.3180060,3.4999994
2.8904475,-0.3645287,3.4999990
3.0856193,-0.4056737,3.4999980
3.2813471,-0.4408040,3.4999960
3.4781595,-0.4694492,3.4999976
3.6761763,-0.4910265,3.4999985
3.8753767,-0.5049718,3.4999985
4.0755434,-0.5107783,3.4999991
4.2740433,-0.5081087,3.4999994
4.4729057,-0.4967609,3.4999996
4.6717511,-0.4765020,3.4999997
4.8690717,-0.4473627,3.4999998
5.0644127,-0.4094232,3.4999999
5.2585100,-0.3625272,3.4999999
5.4501477,-0.3069656,3.5000000
5.6386679,-0.2430402,3.5000000
5.8247115,-0.1706227,3.5000000
6.0071503,-0.0902427,3.5000000
6.1858189,-0.0021343,3.5000000
6.3609802,0.0937092,3.4999999
6.5315503,0.1965436,3.4999993
6.6978947,0.3064152,3.4999994
6.8598741,0.4230945,3.5000000
7.0166762,0.5457779,3.5000000
7.1689185,0.6746850,3.5000000
7.3161602,0.8090966,3.5000000
7.4585505,0.9485350,3.5000000
7.5968738,1.0924369,3.5000000
7.7314614,1.2393203,3.5000000
7.8636115,1.3887221,3.5000000
7.9938032,1.5397463,3.5000000
8.1224617,1.6920633,3.5000000
8.2498766,1.8454561,3.5000000
8.3761941,1.9996864,3.5000000
8.5016124,2.1546666,3.5000000
8.6262613,2.3102729,3.5000000
8.7502424,2.4663873,3.5000000
8.8736940,2.6229709,3.5000000
8.9966523,2.7798795,3.5000000
9.1192455,2.9371131,3.5000000
9.2415241,3.0945919,3.5000000
9.3635367,3.2522533,3.5000000
9.4853703,3.4101021,3.5000000
9.6070191,3.5680356,3.5000000
9.7285683,3.7260833,3.5000000
9.8500303,3.8841897,3.5000000
9.9714393,4.0423362,3.5000000
10.0928241,4.2005045,3.5000000
10.2142094,4.3586755,3.5000000
10.3356162,4.5168290,3.5000000
10.4570624,4.6749419,3.5000000
10.5785918,4.8330251,3.5000000
10.7001714,4.9909885,3.5000000
10.8219220,5.1489395,3.5000000
10.9437746,5.3067352,3.5000000
11.0657927,5.4644010,3.5000000
11.1880430,5.6219610,3.5000000
11.3104323,5.7792279,3.5000000
11.4332111,5.9364507,3.5000000
11.5562136,6.0933383,3.5000000
11.6795517,6.2499500,3.5000000
11.8033455,6.4063485,3.5000000
11.9274275,6.5622300,3.5000000
12.0521562,6.7179460,3.5000000
12.1773224,6.8731306,3.5000000
12.3030050,7.0277774,3.5000000
12.4294744,7.1821129,3.5000000
12.5564271,7.3356739,3.5000000
12.6842180,7.4888098,3.5000000
12.8127454,7.6413344,3.5000000
12.9417946,7.7929348,3.5000000
13.0719603,7.9442399,3.5000000
13.2027118,8.0945646,3.5000000
13.3342845,8.2442831,3.5000000
13.4665470,8.3935395,3.5000000
13.5992508,8.5423251,3.5000000
13.7322952,8.6908242,3.5000000
13.8655308,8.8392529,3.5000000
13.9985460,8.9876258,3.5000000
14.1313225,9.1364915,3.5000000
14.2633451,9.2859737,3.5000000
14.3940313,9.4362596,3.5000000
14.5233339,9.5883142,3.5000000
14.6502086,9.7421343,3.5000000
14.7738603,9.8981897,3.5000000
14.8939203,10.0577104,3.5000000
15.0089222,10.2205428,3.5000000
15.1180129,10.3870891,3.5000000
15.2208174,10.5582270,3.5000000
15.3162407,10.7332734,3.5000000
15.4037732,10.9120567,3.4999999
15.4833947,11.0951639,3.4999998
15.5544668,11.2815325,3.4999999
15.6167955,11.4706171,3.4998931
15.6705632,11.6627694,3.4990799
15.7156884,11.8572370,3.4994395
15.7522949,12.0530713,3.4909341
15.7808705,12.2499441,3.4629100
15.8020982,12.4486516,3.3546792
15.8160159,12.6475400,3.2389561
15.8221595,12.8465204,3.1559659
15.8198660,13.0455830,3.1506046
15.8090169,13.2447166,3.1443034
15.7899437,13.4429204,3.1379813
15.7627558,13.6401128,3.1338130
15.7271363,13.8363687,3.1341973
15.6827420,14.0307240,3.1446035
15.6294166,14.2222275,3.1688339
15.5669162,14.4114815,3.2031255
15.4953251,14.5982659,3.2460760
15.4157081,14.7804660,3.2968723
15.3280041,14.9591894,3.3469209
15.2322979,15.1347998,3.3948055
15.1298848,15.3054761,3.4342623
15.0206172,15.4719551,3.4636333
14.9042488,15.6347859,3.4863101
14.7824902,15.7918528,3.4953002
14.6543602,15.9447171,3.4999985
14.5203800,16.0928920,3.4999998
14.3816633,16.2354232,3.5000000
14.2372160,16.3735952,3.5000000
14.0887410,16.5061339,3.5000000
13.9357017,16.6341445,3.5000000
13.7791950,16.7579136,3.5000000
13.6203956,16.8783509,3.5000000
13.4596358,16.9968073,3.5000000
13.2982733,17.1136075,3.5000000
13.1360288,17.2297023,3.5000000
12.9735288,17.3451758,3.5000000
12.8107797,17.4604337,3.5000000
12.6480453,17.5756338,3.5000000
12.4853892,17.6910202,3.5000000
12.3230509,17.8066746,3.5000000
12.1609231,17.9228971,3.5000000
11.9993537,18.0396223,3.5000000
11.8381857,18.1571173,3.5000000
11.6776276,18.2753390,3.5000000
11.5177077,18.3943258,3.5000000
11.3582495,18.5142136,3.5000000
11.1996443,18.6346290,3.5000000
11.0411126,18.7560113,3.5000000
10.8832633,18.8776155,3.5000000
10.7254117,18.9995806,3.5000000
10.5674698,19.1214445,3.5000000
10.4094430,19.2425648,3.5000000
10.2501001,19.3631242,3.5000000
10.0901819,19.4816351,3.5000000
9.9281242,19.5981989,3.5000000
9.7640210,19.7115597,3.5000000
9.5977612,19.8206900,3.5000000
9.4276240,19.9256565,3.5000000
9.2549250,20.0248257,3.4999999
9.0788547,20.1180638,3.4999997
8.8991706,20.2050383,3.4999977
8.7169424,20.2851377,3.4759351
8.5315502,20.3585308,3.3745855
8.3432657,20.4245851,3.2725921
8.1527057,20.4822886,3.1689431
7.9593486,20.5308862,3.0604315
7.7635698,20.5693739,2.9392353
7.5662258,20.5961916,2.8489475
7.3674690,20.6099033,2.8462522
7.1679706,20.6095629,2.8666918
6.9692439,20.5950823,2.8948861
6.7721665,20.5668228,2.9279645
6.5770125,20.5251477,2.9684115
6.3851732,20.4708397,3.0120936
6.1972552,20.4047119,3.0586239
6.0134754,20.3275091,3.1077243
5.8341893,20.2400549,3.1577462
5.6599328,20.1433136,3.2076731
5.4908317,20.0380602,3.2570343
5.3266822,19.9247981,3.3042999
5.1678362,19.8043361,3.3488692
5.0143600,19.6772468,3.3904784
4.8661975,19.5439201,3.4286650
4.7234690,19.4048141,3.4603177
4.5863047,19.2603295,3.4854128
4.4546696,19.1106583,3.4999999
4.3285767,18.9559579,3.5000000
4.2087146,18.7970965,3.4999998
4.0948618,18.6335733,3.4999999
3.9857524,18.4664113,3.5000000
3.8792353,18.2978700,3.5000000
3.7729342,18.1295703,3.5000000
3.6658272,17.9613795,3.5000000
3.5581093,17.7932077,3.5000000
3.4507301,17.6258869,3.5000000
3.3431866,17.4579039,3.5000000
3.2359388,17.2892999,3.5000000
3.1299872,17.1210876,3.5000000
3.0245759,16.9515904,3.5000000
2.9203520,16.7814303,3.5000000
2.8176995,16.6109053,3.5000000
2.7161011,16.4388423,3.5000000
2.6164474,16.2664631,3.5000000
2.5183661,16.0928675,3.5000000
2.4219556,15.9179698,3.5000000
2.3277882,15.7426026,3.5000000
2.2353518,15.5656240,3.5000000
2.1452174,15.3879512,3.5000000
2.0571645,15.2090226,3.5000000
1.9712961,15.0289373,3.5000000
1.8877889,14.8480165,3.5000000
1.8064191,14.6657915,3.5000000
1.7274189,14.4828606,3.5000000
1.6505357,14.2988212,3.5000000
1.5757974,14.1139808,3.5000000
1.5030597,13.9283111,3.5000000
1.4322239,13.7419350,3.5000000
1.3631315,13.5548522,3.5000000
1.2956755,13.3672602,3.5000000
1.2296354,13.1790601,3.5000000
1.1648989,12.9904590,3.5000000
1.1013186,12.8015322,3.5000000
1.0386791,12.6121003,3.5000000
0.9770353,12.4227761,3.5000000
0.9159426,12.2326412,3.5000000
0.8555675,12.0427224,3.5000000
0.7956019,11.8525242,3.5000000
0.7359613,11.6621287,3.5000000
0.6767798,11.4721700,3.5000000
0.6176096,11.2813305,3.5000000
0.5588108,11.0910029,3.5000000
0.5000850,10.9004780,3.5000000
0.4413623,10.7097557,3.5000000
0.3828041,10.5195858,3.5000000
0.3239651,10.3287441,3.5000000
0.2650977,10.1382574,3.5000000
0.2061576,9.9481765,3.5000000
0.1467584,9.7574418,3.5000000
0.0872278,9.5672737,3.5000000
0.0274104,9.3773189,3.5000000
-0.0329219,9.1869814,3.5000000
-0.0935081,8.9971756,3.5000000
-0.1544725,8.8075544,3.5000000
-0.2159643,8.6176502,3.5000000
-0.2777236,8.4281909,3.5000000
-0.3397699,8.2389571,3.5000000
-0.4021986,8.0494116,3.5000000
-0.4646940,7.8601507,3.5000000
-0.5271611,7.6709769,3.5000000
-0.5895058,7.4815521,3.5000000
-0.6513968,7.2920906,3.5000000
-0.7125809,7.1023893,3.5000000
-0.7727214,6.9123167,3.5000000
-0.8313700,6.7218936,3.5000000
-0.8881213,6.5307821,3.5000000
-0.9424541,6.3388377,3.5000000
-0.9936666,6.1464069,3.5000000
-1.0412480,5.9528183,3.5000000
-1.0844912,5.7578838,3.5000000
-1.1224659,5.5625487,3.5000000
-1.1547146,5.3658547,3.5000000
-1.1806358,5.1677498,3.4999998
